user_id,initial_access,weekday,access_time,user_age,viewed_screens,screen_count,played_game,premium_features_used,subscription_status,subscription_date,engagement_score,device_type,os_version,location,referral_source,session_duration,purchases,total_spend,retention_days,customer_segment
1222,2023-06-07,3,12:57,21,"settings,discover,home,profile,friends,library,checkout,messages",2,1,0,1,2023-06-29,20,desktop,Android 12,North America,social_media,1055,3,268.06,99,basic
1223,2023-10-12,0,08:09,36,"profile,discover,friends,messages,calendar,library,groups",13,1,1,0,,91,tablet,Windows 11,Africa,paid_ad,80,4,103.22,68,basic
1224,2023-11-01,4,00:58,48,"checkout,home,library,discover",11,1,1,0,,5,desktop,iOS 17,Africa,organic,771,0,0.0,313,enterprise
1225,2023-10-13,3,01:56,20,"library,groups,checkout,messages,settings",8,0,0,1,2023-10-19,84,desktop,Windows 11,North America,paid_ad,1335,4,98.2,108,premium
1226,2023-05-24,0,13:36,20,"messages,library,notifications,analytics,groups",18,0,1,1,2023-06-18,47,tablet,iOS 17,Europe,paid_ad,432,1,53.71,285,premium
1227,2023-01-19,6,21:09,46,feed,2,1,1,1,2023-02-07,66,desktop,iOS 17,Oceania,organic,797,1,71.63,15,free_tier
1228,2023-01-18,1,18:39,25,"notifications,discover,feed,search,groups,settings",14,1,1,0,,80,mobile,macOS 14,Europe,paid_ad,1642,3,180.26,271,free_tier
1229,2023-09-14,3,12:40,22,"library,groups,checkout,profile,help,analytics,messages",14,1,1,0,,55,mobile,Android 12,South America,social_media,1789,4,281.14,290,free_tier
1230,2023-03-19,1,17:56,48,"calendar,analytics,help,discover",13,0,1,0,,59,desktop,iOS 16,South America,paid_ad,596,4,303.8,37,free_tier
1231,2023-06-24,1,03:39,44,"analytics,discover,search",11,1,1,0,,31,tablet,macOS 14,South America,paid_ad,363,2,70.14,188,enterprise
1232,2023-07-13,5,04:28,50,"home,help,discover,profile,friends,library,feed,messages",4,1,1,0,,81,tablet,Windows 11,Oceania,paid_ad,1526,3,148.57,56,free_tier
1233,2023-04-23,0,05:51,35,"settings,discover",9,0,1,1,2023-04-28,22,tablet,Windows 11,North America,email,637,4,75.63,203,basic
1234,2023-04-24,2,04:59,41,friends,4,1,1,0,,16,desktop,macOS 14,Oceania,friend,1447,1,85.99,278,premium
1235,2023-08-10,4,00:27,43,"friends,messages,checkout,settings,library,search,notifications",16,0,0,1,2023-08-31,11,mobile,Android 12,Europe,friend,642,2,118.5,265,basic
1236,2023-06-15,6,18:35,48,"friends,settings,home",6,1,0,0,,11,tablet,macOS 14,South America,social_media,1222,3,229.99,95,enterprise
1237,2023-11-15,0,00:28,31,"messages,home,settings",14,0,1,0,,54,tablet,Android 13,Europe,paid_ad,256,0,0.0,144,basic
1238,2023-05-12,5,18:35,42,"messages,settings,search,friends,discover,library",16,0,1,1,2023-05-14,49,mobile,iOS 16,Oceania,social_media,1024,4,137.09,297,free_tier
1239,2023-09-21,5,13:31,49,"feed,friends,discover",16,1,1,1,2023-10-19,1,tablet,Windows 11,Oceania,email,817,0,0.0,168,free_tier
1240,2023-02-24,6,13:08,56,"calendar,groups,notifications,help,analytics,search,messages,friends,feed",1,1,0,0,,92,mobile,iOS 17,Oceania,organic,479,0,0.0,31,free_tier
1241,2023-12-25,3,18:10,58,"library,settings",14,1,1,0,,46,tablet,Android 12,Asia,friend,432,0,0.0,124,premium
1242,2023-05-11,4,15:50,31,analytics,15,0,1,1,2023-05-13,62,tablet,Windows 11,Asia,organic,782,3,182.37,62,premium
1243,2023-10-15,5,03:40,44,"groups,profile,settings,discover,messages,home,calendar",1,0,0,0,,91,desktop,macOS 14,North America,organic,1160,1,48.14,231,premium
1244,2023-09-23,2,16:46,39,"messages,friends,settings,discover,profile,feed,checkout",8,0,0,0,,68,mobile,iOS 16,North America,friend,874,4,202.05,209,enterprise
1245,2023-06-11,0,07:57,55,"help,groups,checkout,analytics,discover,calendar,search,profile,notifications",16,1,0,1,2023-06-24,84,desktop,Android 13,Europe,organic,1176,3,128.49,154,enterprise
1246,2023-03-28,2,12:00,24,"search,friends,home,help,profile",3,1,0,1,2023-04-16,6,mobile,iOS 17,North America,paid_ad,662,0,0.0,198,free_tier
1247,2023-02-24,3,01:09,50,"messages,home,analytics",19,0,0,0,,77,tablet,macOS 14,Europe,friend,131,1,30.22,251,free_tier
1248,2023-10-15,0,20:26,60,"notifications,settings",12,0,0,0,,21,tablet,Windows 11,South America,paid_ad,778,3,86.17,138,premium
1249,2023-06-27,3,12:10,58,"calendar,messages,groups,search,library,discover,friends,settings",13,1,1,0,,31,desktop,macOS 14,Asia,friend,143,0,0.0,166,premium
1250,2023-12-15,4,13:31,50,"messages,help,search,settings,calendar",16,0,0,0,,48,tablet,Windows 11,Asia,paid_ad,1259,0,0.0,25,enterprise
1251,2023-01-08,4,15:59,41,"feed,checkout",10,0,0,0,,41,mobile,Android 12,North America,paid_ad,416,4,186.41,249,enterprise
1252,2023-11-17,2,05:33,43,"feed,messages,home,friends,analytics,calendar",17,0,0,1,2023-12-04,96,mobile,iOS 17,Europe,social_media,1106,4,363.83,21,basic
1253,2023-11-09,2,04:18,59,"home,calendar,profile,settings,analytics,help,checkout,notifications",18,0,0,1,2023-11-21,46,desktop,Android 13,Asia,email,1398,1,18.2,169,free_tier
1254,2023-09-04,4,06:27,48,"checkout,profile,messages",18,0,0,0,,76,tablet,iOS 16,Europe,social_media,1286,3,230.65,352,enterprise
1255,2023-11-19,1,16:36,44,help,16,1,1,1,2023-11-26,50,desktop,Windows 11,North America,organic,1028,4,336.77,93,free_tier
1256,2023-09-12,4,11:18,30,"checkout,discover,library,calendar,analytics",11,0,1,0,,23,mobile,macOS 14,Oceania,social_media,854,2,47.58,205,premium
1257,2023-11-24,6,17:59,48,"messages,home,checkout,search,library,friends,help,calendar",7,1,0,1,2023-12-07,36,mobile,macOS 14,Europe,friend,1089,3,208.7,176,premium
1258,2023-02-23,0,11:02,49,"feed,home,library,groups,messages",12,1,1,0,,32,desktop,macOS 14,South America,friend,1379,3,30.22,359,premium
1259,2023-09-06,6,03:46,40,"feed,profile,groups",16,0,1,0,,39,tablet,macOS 14,South America,social_media,681,4,311.79,328,premium
1260,2023-08-27,3,14:10,54,"messages,home,discover,calendar,groups,settings,notifications",11,0,1,0,,88,mobile,macOS 14,Africa,email,1175,0,0.0,82,basic
1261,2023-08-17,4,01:17,57,"notifications,library,search,home,feed,friends,analytics",1,1,1,1,2023-09-13,55,mobile,Android 13,Africa,social_media,1779,4,287.96,132,enterprise
1262,2023-03-08,4,02:17,62,"profile,help,home,messages,search",1,1,1,0,,42,desktop,macOS 14,Africa,email,1353,2,190.95,123,basic
1263,2023-02-20,5,13:05,33,"notifications,messages",5,1,1,0,,72,mobile,iOS 17,North America,organic,1492,3,87.51,46,basic
1264,2023-04-07,3,01:32,56,"feed,friends,notifications,home,profile,discover,library,messages",17,0,1,1,2023-04-20,32,mobile,macOS 14,Oceania,paid_ad,477,0,0.0,349,enterprise
1265,2023-04-02,5,07:41,25,"calendar,library,home,feed,help,notifications,friends",2,1,0,1,2023-04-30,88,mobile,iOS 16,Asia,email,1657,4,215.81,219,premium
1266,2023-09-21,3,19:49,35,"feed,friends,discover,checkout,library,search,analytics",16,0,1,1,2023-10-14,5,mobile,macOS 14,North America,email,894,3,119.66,268,basic
1267,2023-10-18,6,19:42,44,"groups,feed,profile,settings,help,calendar,checkout,library",19,0,1,0,,76,desktop,Windows 11,Europe,organic,286,0,0.0,193,basic
1268,2023-04-06,0,17:26,26,"groups,checkout,home,friends,analytics,calendar,library,notifications",13,1,1,0,,96,mobile,macOS 14,South America,paid_ad,1752,4,212.09,40,enterprise
1269,2023-03-29,3,15:04,45,"checkout,profile,groups,settings",17,1,0,0,,1,desktop,macOS 14,South America,email,937,0,0.0,291,premium
1270,2023-03-19,2,06:21,39,notifications,9,0,1,1,2023-04-15,99,mobile,iOS 17,Africa,organic,428,1,96.32,168,premium
1271,2023-10-15,4,01:42,28,"calendar,notifications,search,discover",4,0,1,1,2023-11-12,96,tablet,Android 13,Oceania,social_media,884,0,0.0,76,enterprise
1272,2023-04-30,3,12:51,39,"settings,calendar",14,0,0,0,,79,desktop,Windows 11,Oceania,paid_ad,920,2,115.88,62,enterprise
1273,2023-10-29,0,23:59,31,"calendar,messages,help,search,discover,feed",16,1,1,1,2023-11-04,34,mobile,Windows 11,Africa,email,1059,3,67.6,113,basic
1274,2023-06-14,3,15:13,40,"library,profile,analytics,discover,search,home,help,checkout",13,1,0,1,2023-06-22,34,desktop,iOS 16,Asia,organic,885,0,0.0,222,premium
1275,2023-07-01,4,06:06,19,"groups,profile,library",15,1,0,0,,8,mobile,iOS 17,Asia,email,746,3,243.28,173,premium
1276,2023-08-11,1,11:11,32,"messages,analytics,groups,settings,profile,search",19,0,0,1,2023-09-04,47,mobile,iOS 17,North America,email,304,3,246.64,67,premium
1277,2023-11-07,3,19:32,22,"calendar,library,home,checkout,feed,help,profile,friends,groups",14,1,0,0,,57,desktop,iOS 17,Asia,email,210,3,67.22,183,free_tier
1278,2023-01-07,2,22:05,46,"profile,library,calendar,discover",6,1,0,0,,79,mobile,Android 13,Africa,friend,1213,4,398.45,344,enterprise
1279,2023-11-26,4,07:26,50,"calendar,feed,settings,search,checkout,discover",6,0,0,0,,2,tablet,iOS 17,Oceania,friend,205,0,0.0,287,basic
1280,2023-09-20,0,12:04,61,"friends,messages",13,1,1,0,,25,mobile,Windows 11,Asia,friend,31,4,315.69,234,basic
1281,2023-06-10,6,23:09,47,"notifications,discover,calendar,checkout,analytics,home",17,0,1,0,,63,desktop,Windows 11,Oceania,email,1266,4,261.12,121,premium
1282,2023-05-31,6,13:55,63,search,13,1,1,0,,62,desktop,iOS 16,North America,paid_ad,932,1,50.44,349,enterprise
1283,2023-03-26,4,08:48,34,"profile,calendar,messages,friends,search,analytics,feed",19,1,0,1,2023-04-18,14,desktop,Android 12,Africa,friend,534,3,98.77,231,free_tier
1284,2023-05-27,5,02:43,18,"settings,notifications,friends",15,1,1,1,2023-06-15,25,tablet,Android 13,North America,paid_ad,701,4,67.9,303,premium
1285,2023-04-22,1,11:10,31,"discover,home,calendar",14,0,1,0,,2,desktop,iOS 17,Africa,organic,423,1,30.75,319,basic
1286,2023-02-05,0,21:35,64,"calendar,notifications,settings,feed,home,groups",11,0,1,1,2023-02-20,52,tablet,Android 13,Africa,email,789,4,153.71,222,free_tier
1287,2023-10-12,1,07:09,61,"search,home,calendar,notifications,checkout",1,1,1,1,2023-10-15,91,desktop,Windows 11,Africa,email,358,0,0.0,254,premium
1288,2023-07-07,6,13:29,34,help,17,0,1,1,2023-07-12,81,desktop,Android 12,Europe,friend,203,4,340.04,349,free_tier
1289,2023-03-23,1,00:11,26,messages,12,1,0,1,2023-03-24,72,desktop,Android 13,Oceania,paid_ad,763,1,86.28,26,enterprise
1290,2023-01-02,2,04:13,52,"home,calendar",19,1,1,1,2023-01-31,8,desktop,Windows 11,Europe,friend,1631,3,253.56,363,basic
1291,2023-10-30,6,03:59,48,"settings,notifications,messages",2,1,1,1,2023-11-08,45,desktop,Android 12,Europe,email,1113,2,197.0,179,free_tier
1292,2023-07-16,3,16:57,29,"friends,search,settings,discover",2,1,1,0,,60,mobile,Android 12,Asia,friend,1385,1,84.58,363,free_tier
1293,2023-01-11,2,21:30,62,"home,settings,profile,checkout,library,calendar",7,1,0,1,2023-02-05,88,tablet,iOS 17,Oceania,email,416,1,32.94,233,enterprise
1294,2023-08-22,2,12:02,19,"profile,messages",15,0,0,0,,97,mobile,Android 12,Asia,organic,1222,1,84.86,173,basic
1295,2023-07-14,5,10:10,32,"friends,library,profile,analytics,calendar,home,messages",13,0,1,0,,92,desktop,macOS 14,Asia,friend,623,1,63.4,34,premium
1296,2023-04-29,2,04:37,51,"checkout,notifications,groups,feed,profile,calendar,help,home",12,0,0,1,2023-05-02,14,desktop,Android 12,South America,organic,1148,1,67.03,38,enterprise
1297,2023-01-20,0,03:31,54,"help,search,settings,analytics",11,1,0,1,2023-02-06,73,tablet,macOS 14,South America,organic,428,4,375.76,135,basic
1298,2023-09-18,3,09:09,58,"friends,checkout,groups,settings,feed,home,profile",11,0,1,1,2023-09-24,81,tablet,macOS 14,Asia,organic,748,0,0.0,9,enterprise
1299,2023-10-20,3,11:53,47,"messages,feed,settings,home,search,friends,help,library,discover",19,0,1,0,,3,tablet,Android 12,Africa,friend,982,4,64.9,111,enterprise
1300,2023-09-13,6,22:17,31,settings,4,1,1,1,2023-10-01,11,tablet,macOS 14,Africa,organic,844,2,5.11,72,basic
1301,2023-08-10,0,14:54,62,"notifications,discover,library,profile,feed,search",1,0,1,0,,23,desktop,Android 12,North America,organic,960,0,0.0,54,enterprise
1302,2023-08-14,2,22:17,21,"settings,profile,search,discover,library,help",13,1,1,0,,41,desktop,Android 13,Oceania,social_media,1738,0,0.0,281,basic
1303,2023-02-22,2,02:02,25,"library,checkout,discover",12,0,1,0,,19,tablet,iOS 17,South America,social_media,1395,1,53.52,99,premium
1304,2023-12-21,1,00:16,40,"search,settings,messages,discover,library,groups,analytics",3,1,1,1,2023-12-30,72,desktop,iOS 16,North America,organic,1702,4,135.29,126,enterprise
1305,2023-12-08,6,09:58,24,"messages,library,help,analytics,calendar,settings,home,groups,discover",13,1,0,1,2023-12-21,53,mobile,iOS 16,Europe,social_media,794,3,175.34,115,free_tier
1306,2023-12-30,6,05:56,34,"feed,friends,settings,notifications,library,search",14,0,0,0,,72,mobile,iOS 17,South America,email,1793,3,270.97,244,free_tier
1307,2023-10-07,1,10:13,39,"help,analytics,library",11,1,0,1,2023-10-12,82,mobile,iOS 16,Africa,email,330,1,93.96,61,premium
1308,2023-03-22,5,16:27,55,"notifications,groups",10,0,0,0,,86,mobile,iOS 17,North America,email,892,0,0.0,147,basic
1309,2023-07-21,4,06:53,43,"search,calendar,library,profile,settings,help",5,0,1,0,,44,desktop,Windows 11,Africa,email,1067,0,0.0,268,free_tier
1310,2023-06-07,1,03:10,25,"messages,friends,discover",8,1,1,1,2023-06-10,7,desktop,Android 12,Oceania,paid_ad,448,1,50.7,244,basic
1311,2023-04-30,3,18:40,39,search,16,0,1,0,,53,mobile,Android 13,Europe,paid_ad,413,4,341.1,167,premium
1312,2023-02-28,0,20:39,57,"analytics,help,checkout,groups,home,feed,discover,calendar,profile",5,0,0,0,,20,mobile,Android 12,Asia,organic,613,3,15.36,212,basic
1313,2023-08-03,2,19:03,62,"feed,home,settings,profile,analytics,help,notifications",8,1,0,0,,9,tablet,Android 12,Asia,friend,84,0,0.0,281,free_tier
1314,2023-05-08,4,15:05,39,"calendar,settings,groups,profile",3,1,1,1,2023-05-14,64,tablet,Windows 11,South America,paid_ad,337,0,0.0,269,basic
1315,2023-08-12,1,05:18,57,"messages,profile",5,0,0,0,,40,tablet,iOS 16,Europe,social_media,763,4,61.83,193,free_tier
1316,2023-07-28,6,01:42,22,"notifications,messages,profile",13,0,1,1,2023-08-23,43,mobile,iOS 16,South America,organic,1482,2,54.74,273,basic
1317,2023-04-25,4,17:40,26,"groups,library,search,settings,profile,friends",13,1,0,0,,67,tablet,iOS 16,Asia,organic,1577,4,275.58,282,free_tier
1318,2023-07-28,0,15:10,37,"home,settings,search,calendar,discover,groups,help,feed",5,0,0,1,2023-08-13,27,mobile,macOS 14,South America,social_media,177,2,124.84,271,free_tier
1319,2023-01-14,0,13:39,39,"messages,notifications,profile",1,0,0,1,2023-01-29,31,desktop,Android 13,Asia,paid_ad,1389,0,0.0,285,premium
1320,2023-01-09,6,12:41,51,"home,friends",16,0,1,1,2023-02-06,55,mobile,Windows 11,North America,friend,419,3,253.18,142,free_tier
1321,2023-02-09,4,22:43,52,"groups,checkout,settings,friends,notifications",19,1,0,0,,56,tablet,Windows 11,Europe,email,337,3,34.86,346,free_tier
1322,2023-08-25,4,20:02,53,"profile,friends,groups,library,search,analytics,checkout,home",10,0,1,0,,46,mobile,iOS 17,South America,organic,870,0,0.0,126,free_tier
1323,2023-10-08,5,01:10,36,"notifications,library,search,feed,home,groups,calendar,checkout,analytics",6,1,1,0,,1,desktop,Android 12,North America,friend,610,4,373.5,10,enterprise
1324,2023-12-25,4,23:49,45,"groups,messages,discover,library",16,0,0,1,2024-01-14,76,mobile,macOS 14,Europe,friend,820,3,294.16,257,basic
1325,2023-07-20,2,23:20,24,"search,checkout",11,0,1,1,2023-07-27,64,mobile,Windows 11,Asia,social_media,245,4,73.52,295,enterprise
1326,2023-09-03,3,03:39,58,"help,profile,friends,checkout,settings,home,analytics",2,0,0,1,2023-10-01,75,mobile,Android 12,North America,paid_ad,1279,4,156.07,77,free_tier
1327,2023-10-05,1,10:46,55,"settings,home,calendar,analytics,feed",4,1,1,1,2023-10-08,7,mobile,iOS 17,Asia,paid_ad,1555,2,175.79,325,premium
1328,2023-08-23,6,22:59,20,"analytics,library,messages,checkout,friends,groups,discover,feed,help",13,1,1,1,2023-09-11,44,desktop,Windows 11,Africa,social_media,307,0,0.0,319,enterprise
1329,2023-01-04,1,23:20,49,search,5,1,0,0,,41,tablet,macOS 14,Asia,paid_ad,806,4,327.69,255,free_tier
1330,2023-06-03,1,01:22,63,"settings,checkout,notifications,feed,messages",7,0,0,0,,77,mobile,Android 13,South America,email,1782,2,115.51,63,free_tier
1331,2023-01-29,4,18:14,62,"checkout,analytics,library,feed",13,1,0,1,2023-02-18,45,tablet,iOS 16,South America,friend,1017,2,36.98,352,enterprise
1332,2023-04-19,6,12:01,48,"help,groups,messages,discover,checkout,home,analytics,search,profile",2,1,0,0,,47,mobile,macOS 14,South America,paid_ad,776,0,0.0,289,premium
1333,2023-04-08,4,02:31,62,"notifications,messages",8,0,0,1,2023-04-14,98,desktop,Android 13,South America,friend,1137,4,224.28,259,free_tier
1334,2023-08-03,5,13:19,42,feed,8,1,1,0,,29,mobile,macOS 14,North America,social_media,480,2,47.94,51,premium
1335,2023-10-20,4,12:26,50,"help,friends",17,0,0,1,2023-11-04,7,desktop,Windows 11,Asia,friend,1500,3,68.09,84,free_tier
1336,2023-03-16,5,22:57,64,"friends,search,notifications,home,library,checkout,analytics",3,0,0,0,,97,mobile,Windows 11,Oceania,organic,234,0,0.0,16,basic
1337,2023-11-22,5,15:30,22,"messages,search",9,1,0,1,2023-12-16,36,desktop,iOS 17,Oceania,paid_ad,322,4,284.77,184,enterprise
1338,2023-05-26,2,11:32,46,"calendar,profile,discover,library,friends,messages",6,1,1,0,,37,mobile,Android 13,Africa,social_media,1690,2,175.78,86,enterprise
1339,2023-05-08,2,05:44,48,calendar,1,0,1,0,,76,tablet,Android 12,North America,social_media,862,2,6.19,334,basic
1340,2023-12-07,2,21:55,43,"profile,checkout,calendar,notifications",19,0,1,0,,2,desktop,Windows 11,Europe,email,64,3,211.53,63,free_tier
1341,2023-02-11,2,01:49,38,"library,calendar,analytics,settings,messages,profile,friends",8,1,1,1,2023-02-16,3,mobile,Android 13,South America,organic,416,2,5.31,79,premium
1342,2023-12-22,0,16:50,51,"search,messages,home,calendar,settings,friends,feed,profile",12,1,0,1,2023-12-23,87,desktop,iOS 16,Europe,paid_ad,1389,1,85.53,311,free_tier
1343,2023-02-10,2,22:31,54,"discover,messages,home,analytics,friends,checkout,profile,help",2,1,0,0,,28,tablet,iOS 17,North America,social_media,1638,4,196.02,8,enterprise
1344,2023-02-03,2,14:39,18,"search,home,messages,calendar,analytics",9,1,0,1,2023-02-14,22,desktop,iOS 17,Asia,social_media,961,0,0.0,250,basic
1345,2023-01-17,2,22:40,21,"messages,notifications",4,1,0,1,2023-01-22,12,mobile,Android 12,North America,paid_ad,1463,1,14.75,282,basic
1346,2023-06-14,5,07:07,64,"help,friends,messages,checkout",5,1,0,1,2023-07-03,98,tablet,Windows 11,North America,friend,427,1,41.04,127,free_tier
1347,2023-06-02,1,10:49,64,"discover,analytics,feed",8,1,0,0,,82,tablet,Android 12,Asia,organic,720,0,0.0,293,free_tier
1348,2023-03-17,6,16:21,39,"home,friends,search,calendar,messages,notifications,analytics",9,1,1,1,2023-03-24,97,desktop,Windows 11,Africa,email,1119,1,69.94,332,basic
1349,2023-03-28,1,22:37,33,"home,library,calendar,help,checkout,search",3,1,0,0,,37,mobile,macOS 14,South America,social_media,1711,4,108.37,218,free_tier
1350,2023-04-27,1,22:55,62,"messages,groups",9,1,0,1,2023-05-14,19,tablet,iOS 16,Europe,friend,180,2,129.98,68,enterprise
1351,2023-12-28,3,01:00,63,"help,analytics,friends,home",13,1,1,0,,36,desktop,Windows 11,Asia,friend,961,4,253.04,163,basic
1352,2023-12-08,0,09:39,49,"search,profile,analytics",17,1,1,1,2023-12-28,41,desktop,Android 13,South America,friend,1188,0,0.0,118,free_tier
1353,2023-01-27,5,15:23,51,friends,8,0,1,0,,88,desktop,Android 13,Oceania,friend,759,3,98.94,27,enterprise
1354,2023-11-09,4,13:23,38,library,8,1,1,0,,33,mobile,iOS 17,South America,organic,1409,1,97.09,172,premium
1355,2023-10-14,5,15:13,44,"calendar,library,feed",15,0,1,1,2023-11-08,89,desktop,iOS 16,South America,organic,955,0,0.0,73,enterprise
1356,2023-05-14,2,06:17,59,"search,analytics,feed,friends,library,groups,settings,home,checkout",18,1,1,0,,2,mobile,iOS 16,South America,email,245,1,32.61,168,premium
1357,2023-08-07,1,19:40,54,"library,friends,help,home",10,0,1,1,2023-09-01,6,mobile,Android 13,South America,friend,1509,4,79.05,352,enterprise
1358,2023-06-17,5,23:35,20,"messages,search,profile,feed,friends,library,analytics,home",4,1,1,0,,1,desktop,iOS 16,South America,friend,206,2,151.59,35,enterprise
